date,straddle,"{""model"": ""none"", ""q"": 0.0}","{""model"": ""har"", ""q"": 0.25}","{""model"": ""har"", ""q"": 0.5}","{""model"": ""har"", ""q"": 0.75}","{""model"": ""garch"", ""q"": 0.25}","{""model"": ""garch"", ""q"": 0.5}","{""model"": ""garch"", ""q"": 0.75}","{""model"": ""gjr"", ""q"": 0.25}","{""model"": ""gjr"", ""q"": 0.5}","{""model"": ""gjr"", ""q"": 0.75}","{""model"": ""lgb"", ""q"": 0.25}","{""model"": ""lgb"", ""q"": 0.5}","{""model"": ""lgb"", ""q"": 0.75}"
2020-03-30,0.000467016796525079,0.0004670167965250549,0.0004670167965250549,0.0004670167965250549,0.0004670167965250549,0.0004670167965250549,0.0004670167965250549,0.0004670167965250549,0.0,0.0,0.0,0.0004670167965250549,0.0004670167965250549,0.0004670167965250549
2020-03-31,-9.257040988720804e-05,-9.257040988719378e-05,-9.257040988719378e-05,-9.257040988719378e-05,-9.257040988719378e-05,-9.257040988719378e-05,-9.257040988719378e-05,-9.257040988719378e-05,0.0,0.0,0.0,-9.257040988719378e-05,-9.257040988719378e-05,-9.257040988719378e-05
2020-04-01,-0.011165390331985464,-0.011165390331985381,-0.011165390331985381,-0.011165390331985381,-0.011165390331985381,-0.001,-0.001,-0.001,0.0,0.0,0.0,-0.011165390331985381,-0.011165390331985381,-0.001
2020-04-02,0.015040295952237501,0.015040295952237548,0.015040295952237548,0.015040295952237548,0.015040295952237548,0.0,0.0,0.0,0.0,0.0,0.0,0.015040295952237548,0.015040295952237548,0.0
2020-04-03,0.010443063661791915,0.010443063661791818,0.010443063661791818,0.010443063661791818,0.010443063661791818,0.0,0.0,0.0,0.0,0.0,0.0,0.010443063661791818,0.010443063661791818,0.0
2020-04-06,-0.007504077988337921,-0.007504077988337854,-0.007504077988337854,-0.007504077988337854,-0.007504077988337854,0.0,0.0,0.0,0.0,0.0,0.0,-0.007504077988337854,-0.007504077988337854,0.0
2020-04-07,-0.00013797376926100104,-0.00013797376926083516,-0.00013797376926083516,-0.00013797376926083516,-0.00013797376926083516,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013797376926083516,-0.00013797376926083516,0.0
2020-04-08,0.004797693480088387,0.004797693480088405,0.004797693480088405,0.004797693480088405,0.004797693480088405,0.0,0.0,0.0,0.0,0.0,0.0,0.004797693480088405,0.004797693480088405,0.0
2020-04-09,0.003972865617380005,0.003972865617380084,0.003972865617380084,0.003972865617380084,0.003972865617380084,0.0,0.0,0.0,0.0,0.0,0.0,0.003972865617380084,0.003972865617380084,0.0
2020-04-13,0.0027643884734524994,0.002764388473452506,0.002764388473452506,0.002764388473452506,0.002764388473452506,0.0,0.0,0.0,0.0,0.0,0.0,0.002764388473452506,0.002764388473452506,0.0
2020-04-14,0.002382325314711287,0.0023823253147112755,0.0023823253147112755,0.0023823253147112755,0.0023823253147112755,0.0,0.0,0.0,0.0,0.0,0.0,0.0023823253147112755,0.0023823253147112755,0.0
2020-04-15,-0.00293343310784789,-0.0029334331078478826,-0.0029334331078478826,-0.0029334331078478826,-0.0029334331078478826,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029334331078478826,-0.0029334331078478826,0.0
2020-04-16,0.002747144750014064,0.00274714475001403,0.00274714475001403,0.00274714475001403,0.00274714475001403,0.0,0.0,0.0,0.0,0.0,0.0,0.00274714475001403,0.00274714475001403,0.0
2020-04-17,0.00042206838983723226,0.00042206838983727124,0.00042206838983727124,0.00042206838983727124,0.00042206838983727124,0.0,0.0,0.0,0.0,0.0,0.0,0.00042206838983727124,0.00042206838983727124,0.0
2020-04-20,-0.003202504789580487,-0.003202504789580507,-0.003202504789580507,-0.003202504789580507,-0.003202504789580507,0.0,0.0,0.0,0.0,0.0,0.0,-0.003202504789580507,-0.003202504789580507,0.0
2020-04-21,-0.0015514301125523506,-0.0015514301125524321,-0.0015514301125524321,-0.0015514301125524321,-0.0015514301125524321,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015514301125524321,-0.0015514301125524321,0.0
2020-04-22,0.002901720472999605,0.002901720472999525,0.002901720472999525,0.002901720472999525,0.002901720472999525,0.0,0.0,0.0,0.0,0.0,0.0,0.002901720472999525,0.002901720472999525,0.0
2020-04-23,0.0023296556419357523,0.0023296556419356573,0.0023296556419356573,0.0023296556419356573,0.0023296556419356573,0.0,0.0,0.0,0.0,0.0,0.0,0.0023296556419356573,0.0023296556419356573,0.0
2020-04-24,0.0016475391552230713,0.0016475391552230878,0.0016475391552230878,0.0016475391552230878,0.0016475391552230878,0.0,0.0,0.0,0.0,0.0,0.0,0.0016475391552230878,0.0016475391552230878,0.0
2020-04-27,5.651004984560237e-05,5.651004984552621e-05,5.651004984552621e-05,5.651004984552621e-05,5.651004984552621e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.651004984552621e-05,5.651004984552621e-05,0.0
2020-04-28,4.30562089235727e-05,4.30562089235309e-05,4.30562089235309e-05,4.30562089235309e-05,4.30562089235309e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.30562089235309e-05,4.30562089235309e-05,0.0
2020-04-29,-1.1123706819743768e-05,-1.1123706819660129e-05,-1.1123706819660129e-05,-1.1123706819660129e-05,-1.1123706819660129e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.1123706819660129e-05,-1.1123706819660129e-05,0.0
2020-04-30,-0.00011269834441678467,-0.00011269834441673954,-0.00011269834441673954,-0.00011269834441673954,-0.00011269834441673954,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011269834441673954,-0.00011269834441673954,0.0
2020-05-01,-0.008195007824855343,-0.008195007824855494,-0.008195007824855494,-0.008195007824855494,-0.008195007824855494,-0.009195007824855495,0.0,0.0,-0.009195007824855495,-0.009195007824855495,-0.009195007824855495,-0.008195007824855494,-0.001,0.0
2020-05-04,0.0045457031032691,0.004545703103269183,0.004545703103269183,0.004545703103269183,0.004545703103269183,0.004545703103269183,0.0,0.0,0.004545703103269183,0.004545703103269183,0.004545703103269183,0.004545703103269183,0.0,0.0
2020-05-05,0.006555029281428667,0.006555029281428704,0.006555029281428704,0.006555029281428704,0.006555029281428704,0.006555029281428704,0.0,0.0,0.006555029281428704,0.006555029281428704,0.006555029281428704,0.006555029281428704,0.0,0.0
2020-05-06,0.0007985589478985803,0.0007985589478984867,0.0007985589478984867,0.0007985589478984867,0.0007985589478984867,0.0007985589478984867,0.0,0.0,0.0007985589478984867,0.0007985589478984867,0.0007985589478984867,0.0007985589478984867,0.0,0.0
2020-05-07,0.006642312604379227,0.006642312604379308,0.006642312604379308,0.006642312604379308,0.006642312604379308,0.006642312604379308,0.0,0.0,0.006642312604379308,0.006642312604379308,0.006642312604379308,0.006642312604379308,0.0,0.0
2020-05-08,0.00714892655524338,0.007148926555243351,0.007148926555243351,0.007148926555243351,0.007148926555243351,0.007148926555243351,0.0,0.0,0.007148926555243351,0.007148926555243351,0.007148926555243351,0.007148926555243351,0.0,0.0
2020-05-11,0.0026486934373709608,0.0026486934373710636,0.0026486934373710636,0.0026486934373710636,0.0026486934373710636,0.0026486934373710636,0.0,0.0,0.0026486934373710636,0.0026486934373710636,0.0026486934373710636,0.0026486934373710636,0.0,0.0
2020-05-12,-0.009945679060805894,-0.009945679060805901,-0.009945679060805901,-0.009945679060805901,-0.009945679060805901,-0.009945679060805901,0.0,0.0,-0.009945679060805901,-0.009945679060805901,-0.009945679060805901,-0.009945679060805901,0.0,0.0
2020-05-13,-0.002843393855056963,-0.0028433938550570526,-0.0028433938550570526,-0.0028433938550570526,-0.0028433938550570526,-0.0028433938550570526,0.0,0.0,-0.0028433938550570526,-0.0028433938550570526,-0.0028433938550570526,-0.0028433938550570526,0.0,0.0
2020-05-14,0.005933136531786113,0.005933136531786065,0.005933136531786065,0.005933136531786065,0.005933136531786065,0.005933136531786065,0.0,0.0,0.005933136531786065,0.005933136531786065,0.005933136531786065,0.005933136531786065,0.0,0.0
2020-05-15,0.003489729963378952,0.003489729963378929,0.003489729963378929,0.003489729963378929,0.003489729963378929,0.003489729963378929,0.0,0.0,0.003489729963378929,0.003489729963378929,0.003489729963378929,0.003489729963378929,0.0,0.0
2020-05-18,0.00025053673319857503,0.00025053673319863634,0.00025053673319863634,0.00025053673319863634,0.00025053673319863634,0.00025053673319863634,0.0,0.0,0.00025053673319863634,0.00025053673319863634,0.00025053673319863634,0.00025053673319863634,0.0,0.0
2020-05-19,0.00024211292146461013,0.00024211292146469887,0.00024211292146469887,0.00024211292146469887,0.00024211292146469887,0.00024211292146469887,0.0,0.0,0.00024211292146469887,0.00024211292146469887,0.00024211292146469887,0.00024211292146469887,0.0,0.0
2020-05-20,0.0033362974250635107,0.0033362974250634725,0.0033362974250634725,0.0033362974250634725,0.0033362974250634725,0.0033362974250634725,0.0,0.0,0.0033362974250634725,0.0033362974250634725,0.0033362974250634725,0.0033362974250634725,0.0,0.0
2020-05-21,0.0007896964300901884,0.0007896964300901921,0.0007896964300901921,0.0007896964300901921,0.0007896964300901921,0.0007896964300901921,0.0,0.0,0.0007896964300901921,0.0007896964300901921,0.0007896964300901921,0.0007896964300901921,0.0,0.0
2020-05-22,0.00442545271812814,0.00442545271812822,0.00442545271812822,0.00442545271812822,0.00442545271812822,0.00442545271812822,0.0,0.0,0.00442545271812822,0.00442545271812822,0.00442545271812822,0.00442545271812822,0.0,0.0
2020-05-26,0.001227316132226606,0.0012273161322267079,0.0012273161322267079,0.0012273161322267079,0.0012273161322267079,0.0012273161322267079,0.0,0.0,0.0012273161322267079,0.0012273161322267079,0.0012273161322267079,0.0012273161322267079,0.0,0.0
2020-05-27,-0.00022952885277581828,-0.00022952885277571777,-0.00022952885277571777,-0.00022952885277571777,-0.00022952885277571777,-0.00022952885277571777,0.0,0.0,-0.00022952885277571777,-0.00022952885277571777,-0.00022952885277571777,-0.00022952885277571777,0.0,0.0
2020-05-28,0.0007567189844453736,0.0007567189844452926,0.0007567189844452926,0.0007567189844452926,0.0007567189844452926,0.0007567189844452926,0.0,0.0,0.0007567189844452926,0.0007567189844452926,0.0007567189844452926,0.0007567189844452926,0.0,0.0
2020-05-29,-7.02441214675102e-05,-7.024412146749981e-05,-7.024412146749981e-05,-7.024412146749981e-05,-7.024412146749981e-05,-7.024412146749981e-05,0.0,0.0,-7.024412146749981e-05,-7.024412146749981e-05,-7.024412146749981e-05,-7.024412146749981e-05,0.0,0.0
2020-06-01,-0.0009027645779409066,-0.0009027645779409177,-0.0009027645779409177,-0.0009027645779409177,-0.0009027645779409177,-0.0009027645779409177,-0.0019027645779409177,-0.0019027645779409177,-0.0009027645779409177,-0.0009027645779409177,-0.0009027645779409177,-0.0009027645779409177,0.0,0.0
2020-06-02,0.004317166498367104,0.004317166498366998,0.004317166498366998,0.004317166498366998,0.004317166498366998,0.004317166498366998,0.004317166498366998,0.004317166498366998,0.004317166498366998,0.004317166498366998,0.004317166498366998,0.004317166498366998,0.0,0.0
2020-06-03,0.002990829292277506,0.0029908292922775637,0.0029908292922775637,0.0029908292922775637,0.0029908292922775637,0.0029908292922775637,0.0029908292922775637,0.0029908292922775637,0.0029908292922775637,0.0029908292922775637,0.0029908292922775637,0.0029908292922775637,0.0,0.0
2020-06-04,0.001090307224621865,0.0010903072246217782,0.0010903072246217782,0.0010903072246217782,0.0010903072246217782,0.0010903072246217782,0.0010903072246217782,0.0010903072246217782,0.0010903072246217782,0.0010903072246217782,0.0010903072246217782,0.0010903072246217782,0.0,0.0
2020-06-05,-0.00011994199036274945,-0.00011994199036269304,-0.00011994199036269304,-0.00011994199036269304,-0.00011994199036269304,-0.00011994199036269304,-0.00011994199036269304,-0.00011994199036269304,-0.00011994199036269304,-0.00011994199036269304,-0.00011994199036269304,-0.00011994199036269304,0.0,0.0
2020-06-08,-0.0013913911280818362,-0.0013913911280818425,-0.0013913911280818425,-0.0013913911280818425,-0.0013913911280818425,-0.0013913911280818425,-0.0013913911280818425,-0.0013913911280818425,-0.0013913911280818425,-0.0013913911280818425,-0.0013913911280818425,-0.0013913911280818425,0.0,0.0
2020-06-09,-0.00157429500942218,-0.0015742950094221886,-0.0015742950094221886,-0.0015742950094221886,-0.0015742950094221886,-0.0015742950094221886,-0.0015742950094221886,-0.0015742950094221886,-0.0015742950094221886,-0.0015742950094221886,-0.0015742950094221886,-0.0015742950094221886,0.0,0.0
2020-06-10,0.001298187825371649,0.0012981878253717216,0.0012981878253717216,0.0012981878253717216,0.0012981878253717216,0.0012981878253717216,0.0012981878253717216,0.0012981878253717216,0.0012981878253717216,0.0012981878253717216,0.0012981878253717216,0.0012981878253717216,0.0,0.0
2020-06-11,-0.04100399367592606,-0.04100399367592611,-0.04100399367592611,-0.04100399367592611,-0.04100399367592611,-0.04100399367592611,-0.04100399367592611,-0.04100399367592611,-0.04100399367592611,-0.04100399367592611,-0.04100399367592611,-0.04100399367592611,0.0,0.0
2020-06-12,0.010454599512882126,0.01045459951288219,0.01045459951288219,0.01045459951288219,0.01045459951288219,0.01045459951288219,0.01045459951288219,0.01045459951288219,0.01045459951288219,0.01045459951288219,0.01045459951288219,0.01045459951288219,0.0,0.0
2020-06-15,0.005025716225484036,0.005025716225484089,0.005025716225484089,0.005025716225484089,0.005025716225484089,0.005025716225484089,0.005025716225484089,0.005025716225484089,0.005025716225484089,0.005025716225484089,0.005025716225484089,0.005025716225484089,0.0,0.0
2020-06-16,0.0015597092989581242,0.0015597092989581007,0.0015597092989581007,0.0015597092989581007,0.0015597092989581007,0.0015597092989581007,0.0015597092989581007,0.0015597092989581007,0.0015597092989581007,0.0015597092989581007,0.0015597092989581007,0.0015597092989581007,0.0,0.0
2020-06-17,0.002783629334784854,0.0027836293347849317,0.0027836293347849317,0.0027836293347849317,0.0027836293347849317,0.0027836293347849317,0.0027836293347849317,0.0027836293347849317,0.0027836293347849317,0.0027836293347849317,0.0027836293347849317,0.0027836293347849317,0.0,0.0
2020-06-18,0.0033993370987124975,0.0033993370987124294,0.0033993370987124294,0.0033993370987124294,0.0033993370987124294,0.0033993370987124294,0.0033993370987124294,0.0033993370987124294,0.0033993370987124294,0.0033993370987124294,0.0033993370987124294,0.0033993370987124294,0.0,0.0
2020-06-19,-9.637310818864628e-05,-9.637310818866318e-05,-9.637310818866318e-05,-9.637310818866318e-05,-9.637310818866318e-05,-9.637310818866318e-05,-9.637310818866318e-05,-9.637310818866318e-05,-9.637310818866318e-05,-9.637310818866318e-05,-9.637310818866318e-05,-9.637310818866318e-05,0.0,0.0
2020-06-22,0.00661704370828782,0.006617043708287751,0.006617043708287751,0.006617043708287751,0.006617043708287751,0.006617043708287751,0.006617043708287751,0.006617043708287751,0.006617043708287751,0.006617043708287751,0.006617043708287751,0.006617043708287751,0.0,0.0
2020-06-23,0.0030415141167936927,0.0030415141167936532,0.0030415141167936532,0.0030415141167936532,0.0030415141167936532,0.0030415141167936532,0.0030415141167936532,0.0030415141167936532,0.0030415141167936532,0.0030415141167936532,0.0030415141167936532,0.0030415141167936532,0.0,0.0
2020-06-24,-0.0041655660465549525,-0.004165566046554936,-0.004165566046554936,-0.004165566046554936,-0.004165566046554936,-0.004165566046554936,-0.004165566046554936,-0.004165566046554936,-0.004165566046554936,-0.004165566046554936,-0.004165566046554936,-0.004165566046554936,0.0,0.0
2020-06-25,0.004534109327290055,0.004534109327290148,0.004534109327290148,0.004534109327290148,0.004534109327290148,0.004534109327290148,0.004534109327290148,0.004534109327290148,0.004534109327290148,0.004534109327290148,0.004534109327290148,0.004534109327290148,0.0,0.0
2020-06-26,-0.0031925503847058563,-0.0031925503847058945,-0.0031925503847058945,-0.0031925503847058945,-0.0031925503847058945,-0.0031925503847058945,-0.0031925503847058945,-0.0031925503847058945,-0.0031925503847058945,-0.0031925503847058945,-0.0031925503847058945,-0.0031925503847058945,0.0,0.0
2020-06-29,0.005824891932813742,0.005824891932813658,0.005824891932813658,0.005824891932813658,0.005824891932813658,0.005824891932813658,0.005824891932813658,0.005824891932813658,0.005824891932813658,0.005824891932813658,0.005824891932813658,0.005824891932813658,0.0,0.0
2020-06-30,0.0012888208508070713,0.0012888208508070598,0.0012888208508070598,0.0012888208508070598,0.0012888208508070598,0.0012888208508070598,0.0012888208508070598,0.0012888208508070598,0.0012888208508070598,0.0012888208508070598,0.0012888208508070598,0.0012888208508070598,0.0,0.0
2020-07-01,0.00487031722788976,0.0048703172278896645,0.0048703172278896645,0.0048703172278896645,0.0048703172278896645,0.0048703172278896645,0.0048703172278896645,-0.001,0.0048703172278896645,-0.001,-0.001,0.0048703172278896645,0.0038703172278896645,0.0038703172278896645
2020-07-02,0.003525708746262119,0.003525708746262124,0.003525708746262124,0.003525708746262124,0.003525708746262124,0.003525708746262124,0.003525708746262124,0.0,0.003525708746262124,0.0,0.0,0.003525708746262124,0.003525708746262124,0.003525708746262124
2020-07-06,-0.00024524121995301716,-0.0002452412199530629,-0.0002452412199530629,-0.0002452412199530629,-0.0002452412199530629,-0.0002452412199530629,-0.0002452412199530629,0.0,-0.0002452412199530629,0.0,0.0,-0.0002452412199530629,-0.0002452412199530629,-0.0002452412199530629
2020-07-07,-0.002064599852259484,-0.0020645998522595965,-0.0020645998522595965,-0.0020645998522595965,-0.0020645998522595965,-0.0020645998522595965,-0.0020645998522595965,0.0,-0.0020645998522595965,0.0,0.0,-0.0020645998522595965,-0.0020645998522595965,-0.0020645998522595965
2020-07-08,0.004076612521024651,0.004076612521024758,0.004076612521024758,0.004076612521024758,0.004076612521024758,0.004076612521024758,0.004076612521024758,0.0,0.004076612521024758,0.0,0.0,0.004076612521024758,0.004076612521024758,0.004076612521024758
2020-07-09,-0.0007960157992340161,-0.0007960157992341621,-0.0007960157992341621,-0.0007960157992341621,-0.0007960157992341621,-0.0007960157992341621,-0.0007960157992341621,0.0,-0.0007960157992341621,0.0,0.0,-0.0007960157992341621,-0.0007960157992341621,-0.0007960157992341621
2020-07-10,0.004740364033658194,0.004740364033658295,0.004740364033658295,0.004740364033658295,0.004740364033658295,0.004740364033658295,0.004740364033658295,0.0,0.004740364033658295,0.0,0.0,0.004740364033658295,0.004740364033658295,0.004740364033658295
2020-07-13,-0.007607608010844,-0.007607608010844036,-0.007607608010844036,-0.007607608010844036,-0.007607608010844036,-0.007607608010844036,-0.007607608010844036,0.0,-0.007607608010844036,0.0,0.0,-0.007607608010844036,-0.007607608010844036,-0.007607608010844036
2020-07-14,0.00554630073745513,0.005546300737455212,0.005546300737455212,0.005546300737455212,0.005546300737455212,0.005546300737455212,0.005546300737455212,0.0,0.005546300737455212,0.0,0.0,0.005546300737455212,0.005546300737455212,0.005546300737455212
2020-07-15,0.003756475122739669,0.0037564751227396886,0.0037564751227396886,0.0037564751227396886,0.0037564751227396886,0.0037564751227396886,0.0037564751227396886,0.0,0.0037564751227396886,0.0,0.0,0.0037564751227396886,0.0037564751227396886,0.0037564751227396886
2020-07-16,0.0012960553199838985,0.001296055319983891,0.001296055319983891,0.001296055319983891,0.001296055319983891,0.001296055319983891,0.001296055319983891,0.0,0.001296055319983891,0.0,0.0,0.001296055319983891,0.001296055319983891,0.001296055319983891
2020-07-17,0.004375910240644279,0.00437591024064421,0.00437591024064421,0.00437591024064421,0.00437591024064421,0.00437591024064421,0.00437591024064421,0.0,0.00437591024064421,0.0,0.0,0.00437591024064421,0.00437591024064421,0.00437591024064421
2020-07-20,0.0019907287259050698,0.001990728725905111,0.001990728725905111,0.001990728725905111,0.001990728725905111,0.001990728725905111,0.001990728725905111,0.0,0.001990728725905111,0.0,0.0,0.001990728725905111,0.001990728725905111,0.001990728725905111
2020-07-21,0.0007936251699046159,0.0007936251699045549,0.0007936251699045549,0.0007936251699045549,0.0007936251699045549,0.0007936251699045549,0.0007936251699045549,0.0,0.0007936251699045549,0.0,0.0,0.0007936251699045549,0.0007936251699045549,0.0007936251699045549
2020-07-22,0.0010403576484402746,0.0010403576484403487,0.0010403576484403487,0.0010403576484403487,0.0010403576484403487,0.0010403576484403487,0.0010403576484403487,0.0,0.0010403576484403487,0.0,0.0,0.0010403576484403487,0.0010403576484403487,0.0010403576484403487
2020-07-23,-0.0004802611913485357,-0.00048026119134858547,-0.00048026119134858547,-0.00048026119134858547,-0.00048026119134858547,-0.00048026119134858547,-0.00048026119134858547,0.0,-0.00048026119134858547,0.0,0.0,-0.00048026119134858547,-0.00048026119134858547,-0.00048026119134858547
2020-07-24,0.0015886435626872792,0.0015886435626872863,0.0015886435626872863,0.0015886435626872863,0.0015886435626872863,0.0015886435626872863,0.0015886435626872863,0.0,0.0015886435626872863,0.0,0.0,0.0015886435626872863,0.0015886435626872863,0.0015886435626872863
2020-07-27,0.0012979159665221108,0.0012979159665220674,0.0012979159665220674,0.0012979159665220674,0.0012979159665220674,0.0012979159665220674,0.0012979159665220674,0.0,0.0012979159665220674,0.0,0.0,0.0012979159665220674,0.0012979159665220674,0.0012979159665220674
2020-07-28,0.0008802605186840164,0.0008802605186839507,0.0008802605186839507,0.0008802605186839507,0.0008802605186839507,0.0008802605186839507,0.0008802605186839507,0.0,0.0008802605186839507,0.0,0.0,0.0008802605186839507,0.0008802605186839507,0.0008802605186839507
2020-07-29,-9.790524901536309e-05,-9.790524901531761e-05,-9.790524901531761e-05,-9.790524901531761e-05,-9.790524901531761e-05,-9.790524901531761e-05,-9.790524901531761e-05,0.0,-9.790524901531761e-05,0.0,0.0,-9.790524901531761e-05,-9.790524901531761e-05,-9.790524901531761e-05
2020-07-30,0.00014039157110288505,0.00014039157110290468,0.00014039157110290468,0.00014039157110290468,0.00014039157110290468,0.00014039157110290468,0.00014039157110290468,0.0,0.00014039157110290468,0.0,0.0,0.00014039157110290468,0.00014039157110290468,0.00014039157110290468
2020-07-31,-0.00011153829761837548,-0.000111538297618341,-0.000111538297618341,-0.000111538297618341,-0.000111538297618341,-0.000111538297618341,-0.000111538297618341,0.0,-0.000111538297618341,0.0,0.0,-0.000111538297618341,-0.000111538297618341,-0.000111538297618341
2020-08-03,0.0009127934023251961,0.000912793402325196,0.000912793402325196,0.000912793402325196,0.000912793402325196,0.000912793402325196,0.000912793402325196,-8.720659767480401e-05,0.000912793402325196,-8.720659767480401e-05,-8.720659767480401e-05,0.000912793402325196,0.000912793402325196,0.000912793402325196
2020-08-04,0.0024091497628576258,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542,0.0024091497628575542
2020-08-05,0.002706553499720809,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207,0.0027065534997208207
2020-08-06,0.001665805290421632,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069,0.0016658052904217069
2020-08-07,0.002108276017002512,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586,0.002108276017002586
2020-08-10,0.0013460082151888844,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209,0.0013460082151888209
2020-08-11,-0.002483109459377134,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131,-0.002483109459377131
2020-08-12,0.0027736963975305133,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445,0.002773696397530445
2020-08-13,0.0015155287642358943,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885,0.001515528764235885
2020-08-14,0.0014468639363823957,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492,0.001446863936382492
2020-08-17,0.0020498716230715926,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862,0.0020498716230716862
2020-08-18,0.00100348149893236,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682,0.0010034814989323682
2020-08-19,0.00016358662517608388,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643,0.00016358662517612643
2020-08-20,0.0011576838822247252,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026,0.0011576838822247026
2020-08-21,0.001319811784050131,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512,0.0013198117840500512
2020-08-24,0.0003095930533058301,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214,0.00030959305330591214
2020-08-25,0.0005894781882289243,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646,0.0005894781882289646
2020-08-26,-7.862373164597046e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05,-7.862373164613246e-05
2020-08-27,6.686699097411796e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05,6.686699097402382e-05
2020-08-28,-9.864278895509012e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07,-9.864278895932443e-07
